Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
laptop,Mới[Mới 100%]【Lennovo Factory】Monsprin 2024 new Laptop lap top gaming giá rẻ 14 inch 11th gen intel Celeron J4105 RAM 6GB 128GB/256GB SSD Được cài đặt sẵn hệ thống Windows 10 chính hãng và MS Office với ngôn ngữ địa phương tiếng Việt,https://www.lazada.vn/products/moimoi-100lennovo-factorymonsprin-2024-new-laptop-lap-top-gaming-gia-re-14-inch-11th-gen-intel-celeron-j4105-ram-6gb-128gb256gb-ssd-duoc-cai-dat-san-he-thong-windows-10-chinh-hang-va-ms-office-voi-ngon-ngu-dia-phuong-tieng-viet-i1969918462.html,6.614.299 ₫,27% Off,91 Đã bán,(49),Hồ Chí Minh,8.999.999 ₫,Miễn phí,,96%,100%,Không đủ thông tin,['1'],['0'],['0'],['2'],['46']
laptop,Laptop cũ giá rẻ nhiều hãng core i3 i5 ram 4gb - 8gb,https://www.lazada.vn/products/laptop-cu-gia-re-nhieu-hang-core-i3-i5-ram-4gb-8gb-i2291333335.html,1.799.000 ₫,,146 Đã bán,(41),Đồng Nai,,65.500 ₫,,99%,100%,100%,['0'],['0'],['0'],['1'],['40']
laptop,"Giá đỡ laptop di động eXtreme GL1x01 đế tản nhiệt cho Laptop, kê laptop Macbook tiện lợi",https://www.lazada.vn/products/gia-do-laptop-di-dong-extreme-gl1x01-de-tan-nhiet-cho-laptop-ke-laptop-macbook-tien-loi-i2643770946.html,47.000 ₫,53% Off,18 Đã bán,(3),Hà Nội,129.000 ₫,32.700 ₫,,99%,100%,100%,['0'],['0'],['0'],['0'],['4']
laptop,Kebeteme 2.4G có thể sạc lại bt5.1 chuột không dây đèn nền LED yên tĩnh chuột USB laptop máy tính chuột cho PC quang học,https://www.lazada.vn/products/kebeteme-24g-co-the-sac-lai-bt51-chuot-khong-day-den-nen-led-yen-tinh-chuot-usb-laptop-may-tinh-chuot-cho-pc-quang-hoc-i1362137777.html,52.406 ₫,53% Off,1.6K Đã bán,(440),Hồ Chí Minh,151.000 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,93%,99%,100%,['8'],['1'],['3'],['16'],['412']
laptop,LAPTOP CORE I7 RAM 8GB SSD 256GB WIN 10 (MÁY ĐÃ SỬ DỤNG) VÀ NHIỀU CẤU HÌNH KHÁC QUÝ KHÁCH TỰ CHỌN,https://www.lazada.vn/products/laptop-core-i7-ram-8gb-ssd-256gb-win-10-may-da-su-dung-va-nhieu-cau-hinh-khac-quy-khach-tu-chon-i2230649187.html,4.000.000 ₫,50% Off,,(1),Hồ Chí Minh,8.598.000 ₫,10.200 ₫,,91%,100%,80%,['0'],['0'],['0'],['0'],['1']
laptop,[Trả góp 0%]Laptop giá rẻ Dell Latitude E6410 Core i5-520M/ ram 4Gb/ SSD 128Gb/ 14 inch học tập giải trí - Bảo hành 6 tháng,https://www.lazada.vn/products/tra-gop-0laptop-gia-re-dell-latitude-e6410-core-i5-520m-ram-4gb-ssd-128gb-14-inch-hoc-tap-giai-tri-bao-hanh-6-thang-i259667498.html,2.550.000 ₫,49% Off,169 Đã bán,(50),Thái Bình,5.000.000 ₫,80.200 ₫,,95%,100%,Không đủ thông tin,['2'],['0'],['0'],['2'],['46']
laptop,LAPTOP DELL 7537 CORE I5 4200U RAM 8G SSD 256G 15.6INCH ĐÈN PHÍM VỎ NHÔM,https://www.lazada.vn/products/laptop-dell-7537-core-i5-4200u-ram-8g-ssd-256g-156inch-den-phim-vo-nhom-i2641809478.html,3.300.000 ₫,43% Off,,,Hồ Chí Minh,6.500.000 ₫,23.800 ₫,,96%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,[Voucher Discount 15% Max 3000k ] Laptop HP Pavilion 15 eg2058TU (6K788PA) | Intel® Alder Lake Core™ i5 _ 1240P | 8GB | 256GB SSD PCIe | Intel® Iris® Xe Graphics | 15.6 inch Full HD IPS | Win 11| Hàng Chính Hãng,https://www.lazada.vn/products/voucher-discount-15-max-3000k-laptop-hp-pavilion-15-eg2058tu-6k788pa-intel-alder-lake-core-i5-_-1240p-8gb-256gb-ssd-pcie-intel-iris-xe-graphics-156-inch-full-hd-ips-win-11-hang-chinh-hang-i2062128661.html,14.699.000 ₫,30% Off,38 Đã bán,(12),Hồ Chí Minh,21.000.000 ₫,23.800 ₫,30 Ngày Trả Hàng Miễn Phí,100%,100%,100%,['0'],['0'],['0'],['0'],['12']
laptop,"Laptop 2 trong 1 HP Elite X2-210G2 Atom x5-8350, 2gb ram, 32gb SSD, màn 10.1” HD cảm ứng bàn phím tháo rời",https://www.lazada.vn/products/laptop-2-trong-1-hp-elite-x2-210g2-atom-x5-8350-2gb-ram-32gb-ssd-man-101-hd-cam-ung-ban-phim-thao-roi-i2372393276.html,1.700.000 ₫,,17 Đã bán,(8),Hưng Yên,,56.800 ₫,,91%,65%,100%,['0'],['0'],['0'],['1'],['7']
laptop,Laptop Dell Latitude E7240 màn 12.5 inch - Core i7 4600u Mỏng nhẹ,https://www.lazada.vn/products/laptop-dell-latitude-e7240-man-125-inch-core-i7-4600u-mong-nhe-i2651892016.html,2.268.000 ₫,,,(1),Nghệ An,,56.800 ₫,,94%,92%,92%,['0'],['0'],['0'],['0'],['1']
laptop,Lenovo Nhật Bản ThinkPad siêu thấp hồ sơ trackpoint,https://www.lazada.vn/products/lenovo-nhat-ban-thinkpad-sieu-thap-ho-so-trackpoint-i2658013931.html,361.200 ₫,23% Off,,,Nước ngoài,469.560 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,97%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Lenovo K22 mỏng nhẹ chỉ 1.1 Kg - Core i5 6200u 8G 256G SSD,https://www.lazada.vn/products/laptop-lenovo-k22-mong-nhe-chi-11-kg-core-i5-6200u-8g-256g-ssd-i2627655310.html,2.848.000 ₫,,,(1),Nghệ An,,56.800 ₫,,94%,92%,92%,['0'],['0'],['0'],['0'],['1']
laptop,Laptop Dell Latitude E7480 màn cảm ứng 14 inch FHD - Core i5 7200U 8G 256G SSD,https://www.lazada.vn/products/laptop-dell-latitude-e7480-man-cam-ung-14-inch-fhd-core-i5-7200u-8g-256g-ssd-i2518099649.html,3.788.000 ₫,12% Off,11 Đã bán,(5),Nghệ An,,63.300 ₫,,94%,92%,92%,['0'],['0'],['1'],['1'],['3']
laptop,Laptop Dell Latitude E5490 màn 14 inch FHD - Core i5 8250 ram 8G 256G SSD,https://www.lazada.vn/products/laptop-dell-latitude-e5490-man-14-inch-fhd-core-i5-8250-ram-8g-256g-ssd-i2547728346.html,4.388.000 ₫,,,,Nghệ An,,63.300 ₫,,94%,92%,92%,['0'],['0'],['0'],['0'],['0']
laptop,LAPTOP DELL 3442,https://www.lazada.vn/products/laptop-dell-3442-i2652412854.html,2.500.000 ₫,,,,Đồng Nai,,40.300 ₫,,Không đủ thông tin,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
laptop,IMELON MIỄN SHIP bàn học gấp gọn bàn xếp gấp gọn Bàn Laptop Giường Bàn Gấp Lười Bàn Nhỏ Phòng Ngủ Ngồi Ký Túc Xá Sinh Viên Nhà Bàn Học,https://www.lazada.vn/products/imelon-mien-ship-ban-hoc-gap-gon-ban-xep-gap-gon-ban-laptop-giuong-ban-gap-luoi-ban-nho-phong-ngu-ngoi-ky-tuc-xa-sinh-vien-nha-ban-hoc-i2661513091.html,195.000 ₫,38% Off,9 Đã bán,(9),Nước ngoài,312.000 ₫,,30 Ngày Trả Hàng Miễn Phí,95%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['9']
laptop,Laptop HP Probook 430 / Intel Core i5 6200u - 2.3Ghz (2.8Ghz) / Ram 8G / Ổ cứng SSD 128G / Bảo mật vân tay / Intel HD Graphics 520 / Windows 10Pro / Tặng kèm chuột + lót chuột,https://www.lazada.vn/products/laptop-hp-probook-430-intel-core-i5-6200u-23ghz-28ghz-ram-8g-o-cung-ssd-128g-bao-mat-van-tay-intel-hd-graphics-520-windows-10pro-tang-kem-chuot-lot-chuot-i2031037110.html,3.890.000 ₫,15% Off,,(1),Hà Nội,4.600.000 ₫,52.400 ₫,,91%,75%,100%,['0'],['0'],['0'],['0'],['1']
laptop,"Microsoft Surface Pro 7 Laptop 2 in 1 màn hình cảm ứng 12.5"" độ phân giải 3k, bàn phím tháo rời",https://www.lazada.vn/products/microsoft-surface-pro-7-laptop-2-in-1-man-hinh-cam-ung-125-do-phan-giai-3k-ban-phim-thao-roi-i1957086821.html,8.500.000 ₫,,,(1),Thanh Hóa,,Miễn phí,,92%,Không đủ thông tin,33%,['0'],['0'],['0'],['0'],['1']
laptop,"Laptop Asus VivoBook X403 Core i7-1065G7, 16gb Ram, 512gb SSD nvme, 14” Full HD sRGB, vỏ nhôm, pin trên 10 tiếng vỏ nhôm siêu bền",https://www.lazada.vn/products/laptop-asus-vivobook-x403-core-i7-1065g7-16gb-ram-512gb-ssd-nvme-14-full-hd-srgb-vo-nhom-pin-tren-10-tieng-vo-nhom-sieu-ben-i1642730656.html,3.800.000 ₫,,17 Đã bán,(5),Hưng Yên,,70.000 ₫,,91%,65%,100%,['1'],['0'],['1'],['0'],['3']
laptop,Laptop NEC Versapro VK26 màn 15.6 inch - Ram 8G 256G SSD,https://www.lazada.vn/products/laptop-nec-versapro-vk26-man-156-inch-ram-8g-256g-ssd-i2487262543.html,2.358.000 ₫,15% Off,,(1),Nghệ An,2.788.000 ₫,63.300 ₫,,94%,92%,92%,['0'],['0'],['0'],['0'],['1']
laptop,"Laptop đeo 5290 doanh nhân cao cấp, mỏng nhẹ, pin trâu, hiệu năng tuyệt vời, màn hình siêu đẹp, cảm ứng có thể tháo rời",https://www.lazada.vn/products/laptop-deo-5290-doanh-nhan-cao-cap-mong-nhe-pin-trau-hieu-nang-tuyet-voi-man-hinh-sieu-dep-cam-ung-co-the-thao-roi-i2421338844.html,5.990.000 ₫,9% Off,,(2),Thanh Hóa,6.590.000 ₫,56.800 ₫,,96%,100%,75%,['1'],['0'],['0'],['0'],['1']
laptop,"MSI Laptop Văn phòng Cao cấp Prestige 16Studio A13VE-214VN|i7-13700H|4050|DDR5 16GB|1TB|16"" miniLED,165Hz,100%",https://www.lazada.vn/products/msi-laptop-van-phong-cao-cap-prestige-16studio-a13ve-214vni7-13700h4050ddr5-16gb1tb16-miniled165hz100-i2367302503.html,47.990.000 ₫,,6 Đã bán,,Hồ Chí Minh,,45.100 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Asus Vivobook TP412U Core i7-8550U, 16gb ram, 512gb SSD, 14” Full HD IPS cảm ứng gập 360 độ update Windows 11",https://www.lazada.vn/products/laptop-asus-vivobook-tp412u-core-i7-8550u-16gb-ram-512gb-ssd-14-full-hd-ips-cam-ung-gap-360-do-update-windows-11-i2038027479.html,6.300.000 ₫,,15 Đã bán,(1),Hưng Yên,,70.000 ₫,,91%,65%,100%,['0'],['0'],['0'],['0'],['1']
laptop,Laptop ASUS VivoBook F512J/ Intel Core i5-1035G1/ Ram 20GB/ SSD 512GB + HDD 1TB/ 15.6''FHD Touch/ Xám,https://www.lazada.vn/products/laptop-asus-vivobook-f512j-intel-core-i5-1035g1-ram-20gb-ssd-512gb-hdd-1tb-156fhd-touch-xam-i2266435609.html,9.630.000 ₫,,19 Đã bán,,Hồ Chí Minh,,52.300 ₫,,92%,20%,90%,['0'],['0'],['0'],['0'],['0']
laptop,[SIÊU GIẢM GIÁ] Laptop LG Gram 2 in1 14T90R-G.AH55A5 - BH 24 Tháng,https://www.lazada.vn/products/sieu-giam-gia-laptop-lg-gram-2-in1-14t90r-gah55a5-bh-24-thang-i2661928240.html,22.990.000 ₫,43% Off,,,Hồ Chí Minh,39.999.000 ₫,Miễn phí,,98%,98%,94%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop 2 trong 1 Fujitsu Q736/P Core i5-6300U, 4gb ram, 256gb SSD, màn 13.3” Full HD IPS cảm ứng, màn hình tháo rời",https://www.lazada.vn/products/laptop-2-trong-1-fujitsu-q736p-core-i5-6300u-4gb-ram-256gb-ssd-man-133-full-hd-ips-cam-ung-man-hinh-thao-roi-i2290466946.html,2.990.000 ₫,,19 Đã bán,(9),Hưng Yên,,90.400 ₫,,91%,65%,100%,['0'],['0'],['0'],['1'],['8']
laptop,Laptop Asus Vivobook 14 X1404ZA-NK386W (i3-1215U) (Xanh) - Bảo hành 24 tháng,https://www.lazada.vn/products/laptop-asus-vivobook-14-x1404za-nk386w-i3-1215u-xanh-bao-hanh-24-thang-i2646784803.html,9.890.000 ₫,18% Off,,,Hồ Chí Minh,11.990.000 ₫,21.200 ₫,,97%,99%,88%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Nhật Bản Fujitsu LifeBook U772 Core i5, 8gb Ram 256gb SSD 14inch máy vỏ nhôm siêu mỏng",https://www.lazada.vn/products/laptop-nhat-ban-fujitsu-lifebook-u772-core-i5-8gb-ram-256gb-ssd-14inch-may-vo-nhom-sieu-mong-i337218918.html,3.500.000 ₫,12% Off,30 Đã bán,(12),Hưng Yên,4.600.000 ₫,80.200 ₫,,91%,65%,100%,['1'],['1'],['4'],['0'],['6']
laptop,"Mỏng nhẹ, nhôm nguyên khối, giá rẻ Hp 830G5 ram16, ssd256 chip i5 thế hệ 8",https://www.lazada.vn/products/mong-nhe-nhom-nguyen-khoi-gia-re-hp-830g5-ram16-ssd256-chip-i5-the-he-8-i2599597614.html,5.900.000 ₫,31% Off,,,Thanh Hóa,8.500.000 ₫,56.800 ₫,,96%,100%,75%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Razer Blade 15 Advanced Model (2021) | Intel Core I9 - 11900H | Ram 32GB | 1TB SSD | RTX 3080 16GB | 15.6"" OLED UHD 4K Touch screen",https://www.lazada.vn/products/laptop-razer-blade-15-advanced-model-2021-intel-core-i9-11900h-ram-32gb-1tb-ssd-rtx-3080-16gb-156-oled-uhd-4k-touch-screen-i2457866095.html,42.315.000 ₫,,7 Đã bán,,Hồ Chí Minh,,74.700 ₫,,92%,20%,90%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop HP ProBook 450 G10 873J6PA (Core i5 1340P/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD Touch screen/ Windows 11 Home/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,https://www.lazada.vn/products/laptop-hp-probook-450-g10-873j6pa-core-i5-1340p-8gb-512gb-ssd-intel-uhd-graphics-156inch-fhd-touch-screen-windows-11-home-silver-vo-nhom-hang-chinh-hang-i2413197397.html,20.950.000 ₫,7% Off,,,Hồ Chí Minh,22.590.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,94%,86%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Mini GPD Pocket 3,https://www.lazada.vn/products/laptop-mini-gpd-pocket-3-i2006869949.html,29.900.000 ₫,,5 Đã bán,,Hà Nội,,34.100 ₫,,90%,100%,75%,['0'],['0'],['0'],['0'],['0']
laptop,laptop 2 trong 1 kiêm máy tính bảng Fujitsu Q704 Core i5-4200U 4gb Ram 128gb SSD 12.5inch cảm ứng Full HD,https://www.lazada.vn/products/laptop-2-trong-1-kiem-may-tinh-bang-fujitsu-q704-core-i5-4200u-4gb-ram-128gb-ssd-125inch-cam-ung-full-hd-i789624250.html,2.500.000 ₫,,,(1),Hưng Yên,,80.200 ₫,,91%,65%,100%,['0'],['0'],['0'],['0'],['1']
laptop,"Laptop kiêm máy tính bảng Fujitsu Arrows tab Q5010 CPU N4020, 4gb ram, 128gb SSD, màn hình 10.1inch cảm ứng Full HD siêu bền",https://www.lazada.vn/products/laptop-kiem-may-tinh-bang-fujitsu-arrows-tab-q5010-cpu-n4020-4gb-ram-128gb-ssd-man-hinh-101inch-cam-ung-full-hd-sieu-ben-i2619253643.html,2.500.000 ₫,,6 Đã bán,,Hưng Yên,,56.800 ₫,,91%,65%,100%,['0'],['0'],['0'],['0'],['0']
