Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
3,36000.0,60.0,102.0,21.0,23,189000.0,37700,94,100,83,0.0,0.0,0.0,0.0,0.0
3,36000.0,60.0,164.0,62.0,15,89000.0,32700,91,99,81,0.0,1.0,1.0,4.0,56.0
3,19900.0,29.0,522.0,199.0,15,42000.0,32700,93,99,98,5.0,0.0,7.0,7.0,180.0
3,34000.0,56.0,3300.0,964.0,19,78000.0,16500,96,93,97,11.0,7.0,12.0,24.0,907.0
3,38000.0,37.0,2400.0,353.0,19,60000.0,16500,98,98,100,2.0,2.0,6.0,8.0,335.0
3,33333.0,44.0,221.0,32.0,23,160000.0,37700,93,100,100,1.0,0.0,1.0,2.0,28.0
3,62667.0,21.0,105.0,33.0,25,79000.0,17000,93,99,100,0.0,0.0,0.0,0.0,35.0
3,29000.0,41.0,25.0,11.0,25,99000.0,0,92,97,100,0.0,1.0,0.0,0.0,11.0
3,30000.0,50.0,477.0,136.0,19,60000.0,18300,95,98,81,0.0,0.0,0.0,0.0,0.0
3,7300.0,82.0,127.0,8.0,19,39900.0,16500,96,100,100,0.0,0.0,0.0,0.0,8.0
3,25000.0,50.0,250.0,57.0,19,75999.0,16500,91,100,50,1.0,1.0,2.0,2.0,51.0
3,118000.0,21.0,2400.0,550.0,20,150000.0,37700,95,97,98,12.0,3.0,12.0,15.0,508.0
3,30000.0,83.0,55.0,27.0,15,178000.0,32700,91,100,98,0.0,0.0,0.0,2.0,25.0
3,55000.0,52.0,16.0,10.0,19,129000.0,16500,95,100,100,0.0,0.0,0.0,0.0,10.0
3,39699.0,50.0,325.0,84.0,23,180000.0,37700,91,100,100,0.0,0.0,0.0,0.0,0.0
3,102000.0,44.0,17.0,12.0,25,182400.0,0,98,97,100,0.0,0.0,1.0,0.0,12.0
3,39500.0,50.0,111.0,23.0,19,79000.0,16500,96,63,33,3.0,0.0,0.0,0.0,20.0
3,73443.0,45.0,17.0,9.0,25,159834.0,0,92,97,100,0.0,0.0,1.0,0.0,9.0
3,60523.0,50.0,53.0,13.0,19,120000.0,17000,93,99,100,1.0,1.0,1.0,1.0,10.0
3,63000.0,54.0,2100.0,937.0,25,137600.0,0,97,97,100,3.0,1.0,14.0,26.0,893.0
3,74813.0,56.0,17.0,6.0,25,169000.0,0,92,97,100,1.0,0.0,0.0,0.0,5.0
